FENWAY CIRCLE,|['BARLOW AVENUE', 'BARLOW AVENUE']|
B   56 PLACE,|['OCEAN PROMENADE', 'ROCKAWAY BEACH BOULEVARD']|
MANHATTAN COLLEGE PWAY *N RDWAY,|['BROADWAY', 'POST ROAD']|
DIVISION AVENUE,|['BEDFORD AVENUE', 'CLYMER STREET']|
SHAD CREEK ROAD,|['WEST   10 ROAD', 'WEST    9 ROAD']|
HILLSIDE AVENUE        *PRK AREA,|['218 PLACE', '219 STREET']|
DONGAN PLACE,|['BROADWAY', 'ARDEN STREET']|
ETON STREET,|['SOMERSET STREET', 'WEXFORD TERRACE']|
CODY AVENUE,|['CYPRESS AVENUE', 'WYCKOFF AVENUE']|
INTERBORO PARKWAY      *W,|['QUEENS BOULEVARD', 'GRAND CENTRAL PKW      *ENT RAMP']|
NEW JERSEY AVENUE,|['PITKIN AVENUE', 'BELMONT AVENUE']|
WEST   27 DRIVE,|['WEST   26 STREET', '10 AVENUE']|
HENWOOD PLACE,|['DEAD END', 'WALTON AVENUE']|
EAST   28 STREET,|['1 AVENUE', 'MT CARMEL PLACE']|
INTERBORO PARKWAY      *E,|['QUEENS BOULEVARD', 'VAN WYCK EXPRESSWAY']|
MARBLE STREET,|['CHEVES AVENUE', 'HARVEY AVENUE']|
244 STREET,|['73 AVENUE', 'DEAD END']|
PRATT AVENUE,|['DEAD END', 'NEEDHAM AVENUE']|
WEST   14 STREET,|['UNION SQUARE WEST      *E RDWY', 'UNION SQUARE WEST']|
RIEDEL AVENUE,|['AMBOY ROAD', 'CEDARVIEW AVENUE']|
66 AVENUE,|['ALDERTON STREET', 'FITCHETT STREET']|
HARROW STREET,|['72 AVENUE', 'GREENWAY SOUTH']|
WEST BRIGHTON AVENUE   *N RDWY,|['WEST    1 STREET', 'WEST    2 STREET']|
124 STREET,|['13 AVENUE', '14 AVENUE']|
229 DRIVE NORTH,|['EAST  229 STREET', 'EAST  229 STREET']|
ROBINSON STREET,|['HOLLY AVENUE', 'LABURNUM AVENUE']|
MARSDEN STREET,|['BAISLEY BOULEVARD', '170 STREET']|
PACIFIC AVENUE,|['OAKDALE STREET', 'ST ALBANS PLACE']|
SEABURY AVENUE,|['ELLIS AVENUE', 'NEWBOLD AVENUE']|
ADAMS STREET           *E SR,|['WILLOUGHBY STREET', 'JOHNSON STREET']|
WEST  111 STREET,|['FREDERICK DOUGLASS BOULEVARD', 'MANHATTAN AVENUE']|
WHITESTONE EXPRESSWAY  *W S/R,|['ULMER STREET', '31 AVENUE']|
27 ROAD,|['21 STREET', '23 STREET']|
WHITE STREET,|['MARYLAND AVENUE', 'ST JOHNS AVENUE']|
CASTLE HILL AVENUE,|['MANNING STREET', 'ST RAYMONDS AVENUE']|
GOLLER PLACE,|['VICTORY BOULEVARD', 'CROFT PLACE']|
MONACO PLACE,|['ATLANTIC AVENUE', 'HERKIMER STREET']|
137 STREET,|['70 ROAD', '70 AVENUE']|
CARLTON STREET,|['ELLWELL CRESCENT', '63 DRIVE']|
BAXTER STREET,|['BAXTER STREET', 'LEONARD STREET']|
OUTLOOK AVENUE,|['GRISWOLD AVENUE', 'DEAD END']|
AVENUE W               *S RDWY,|['NOSTRAND AVENUE', 'BATCHELDER STREET']|
NORTH    8 STREET,|['HAVEMEYER STREET', 'ROEBLING STREET']|
KENNELWORTH PLACE,|['GRISWOLD AVENUE', 'SPENCER DRIVE']|
CRANFORD AVENUE,|['RICHMOND ROAD', 'BISHOP STREET']|
CREAMER STREET,|['COLUMBIA STREET', 'HICKS STREET']|
FLUSHING AVENUE        *S RD,|['54 PLACE', '55 STREET']|
BEVERLEY ROAD,|['83 AVENUE', 'LEFFERTS BOULEVARD']|
FORT HAMILTON PARKWAY,|['37 STREET', '38 STREET']|
B  147 STREET,|['NEWPORT AVENUE', 'NEPONSIT AVENUE']|
ELLSWORTH AVENUE,|['DRUMGOOLE ROAD WEST', 'DARLINGTON AVENUE']|
164 PLACE,|['GRAND CENTRAL PARKWAY', '84 AVENUE']|
BEACH  119 STREET,|['NEWPORT AVENUE', 'ROCKAWAY BEACH BOULEVARD']|
AURELIA COURT,|['FLATBUSH AVENUE', 'EAST   32 STREET']|
2 COURT,|['OCEANVIEW AVENUE', 'DEAD END']|
217 STREET,|['HOLLIS AVENUE', '110 AVENUE']|
SZOLD PLACE,|['EAST   12 STREET', 'EAST   10 STREET']|
GREEN LANE,|['FRONT STREET', 'YORK STREET']|
B  134 STREET,|['CRONSTON AVENUE', 'BEACH CHANNEL DRIVE']|
FOLIN STREET,|['EAST  182 STREET', 'TIEBOUT AVENUE']|
MONAHAN AVENUE,|['DENKER PLACE', 'NEHRING AVENUE']|
BRIGHTON   10 TERRACE,|['BRIGHTON   10 STREET', 'CONEY ISLAND AVENUE']|
17 ROAD,|['MURRAY STREET', '154 STREET']|
EAST  153 STREET,|['CONCOURSE VILLAGE WEST', 'GRAND CONCOURSE']|
BRYANT AVENUE,|['HYLAN BOULEVARD', 'SOUTH RAILROAD AVENUE']|
OTSEGO STREET,|['CREAMER STREET', 'LORRAINE STREET']|
GRAND CENTRAL PARKWAY  *S SR,|['CITY LINE', 'GCP                    *ENT RAMP']|
REMSEN STREET,|['BARBEY STREET', 'JEROME STREET']|
TRANSVERSE ROAD,|['5 AVENUE', 'CENTRAL PARK WEST']|
150 PLACE,|['17 AVENUE', '15 DRIVE']|
WEST   45 STREET,|['TENTH AVENUE', 'ELEVENTH AVENUE']|
ELSMERE PLACE,|['PROSPECT AVENUE', 'MARMION AVENUE']|
DUNNE COURT,|['EAST    7 STREET', 'CONEY ISLAND AVENUE']|
MAPLE AVENUE,|['GROVE AVENUE', 'RICHMOND TERRACE']|
WEST   33 STREET,|['TENTH AVENUE', 'ELEVENTH AVENUE']|
RODMAN PLACE,|['WEST FARMS ROAD', 'LONGFELLOW AVENUE']|
HENNING STREET,|['WINDSOR ROAD', 'NORTH GANNON AVENUE']|
BORINQUEN PLACE,|['SOUTH    4 STREET', 'ROEBLING STREET']|
STARLIGHT ROAD,|['CAMPUS ROAD', 'LONGVIEW ROAD']|
VERMILYEA AVENUE,|['ACADEMY STREET', 'WEST  204 STREET']|
213 PLACE,|['23 AVENUE', 'DEAD END']|
OCEAN PARKWAY,|['AVENUE O', 'AVENUE P']|
HAUGHWOUT AVENUE,|['JEWETT AVENUE', 'DERBY COURT']|
AZTEC PLACE,|['BROOKHAVEN AVENUE', 'FAR ROCKAWAY BOULEVARD']|
ST THERESA AVENUE,|['HOBART AVENUE', 'WESTCHESTER AVENUE']|
PARKWOOD AVENUE,|['DEAD END', 'AMBOY ROAD']|
WEST   15 ROAD,|['CROSS BAY BOULEVARD', 'DEAD END']|
DRY HARBOR ROAD,|['83 PLACE', '84 STREET']|
24 DRIVE,|['21 STREET', '23 STREET']|
GLENMORE AVENUE,|['DEAD END', 'ROCKAWAY AVENUE']|
BOODY STREET,|['30 AVENUE', 'ASTORIA BOULEVARD']|
MANOR AVENUE,|['EAST  174 STREET', 'EAST  172 STREET']|
HILLEL PLACE,|['FLATBUSH AVENUE', 'KENILWORTH PLACE']|
BRIGHTON AVENUE,|['GLEN AVENUE', 'TRUMBULL PLACE']|
YETMAN AVENUE,|['CRAIG AVENUE', 'AMBOY ROAD']|
TARLEE PLACE,|['FLORENCE STREET', 'HYLAN BOULEVARD']|
BOSCOBEL AVENUE,|['UNDERCLIFF AVENUE', 'UNIVERSITY AVENUE']|
CONSTANT AVENUE,|['VIRGINIA PLACE', 'JEWETT AVENUE']|
RITTER PLACE,|['PROSPECT AVENUE', 'UNION AVENUE']|
CYRUS PLACE,|['3 AVENUE', 'PARK AVENUE']|
BEACH   64 STREET,|['ALMEDA AVENUE', 'DECOSTA AVENUE']|
CRUGER AVENUE,|['ROSEWOOD STREET', 'BARTHOLDI STREET']|
STEUBEN STREET,|['RHINE AVENUE', 'RICHMOND ROAD']|
GIVAN AVENUE,|['EAST  222 STREET', 'EDSON AVENUE']|
BOSTON ROAD            *E RDWY,|['EASTCHESTER BRIDGE', 'PINKNEY AVENUE']|
WEST  135 STREET,|['ADAM C POWELL BOULEVARD', 'FRED DOUGLASS BOULEVARD']|
8 STREET,|['NEW DORP LANE', 'ROSE AVENUE']|
SKILLMAN AVENUE,|['49 STREET', 'PEARSON PLACE']|
VAN CORTLANDT AVENUE EAST,|['BAINBRIDGE AVENUE', 'ROCHAMBEAU AVENUE']|
CYPRESS AVENUE         *W RDWAY,|['EAST  133 STREET', 'EAST  132 STREET']|
CROSS ISLAND PARKWAY NORTH,|['UTOPIA PARKWAY', 'BURTON STREET']|
MEXICO STREET,|['114 ROAD', '114 DRIVE']|
ROFF STREET,|['VANDERBILT AVENUE', 'BOWEN STREET']|
KATHLEEN PLACE,|['CONEY ISLAND AVENUE', 'EAST    7 STREET']|
FT GEORGE HILL,|['NAGLE AVENUE', 'HILLSIDE AVENUE']|
STRAUS SQUARE,|['RUTGERS STREET', 'EAST BROADWAY']|
LARKIN AVENUE,|['BEACH   67 STREET', 'BEACH   68 STREET']|
BRYSON AVENUE,|['COLLEGE AVENUE', 'LATHROP AVENUE']|
AMERSFORT AVENUE,|['EAST   52 STREET', 'FLATBUSH AVENUE']|
EASTERN PARKWAY        *S S/R,|['SCHENECTADY AVENUE', 'UTICA AVENUE']|
96 STREET,|['85 ROAD', '86 AVENUE']|
OCEANCREST BOULEVARD,|['BEACH CHANNEL DRIVE', 'ROCKAWAY FREEWAY']|
BRIAR PLACE,|['HANSON COURT', 'BROOKHAVEN AVENUE']|
BEACH  102 STREET,|['ROCKAWAY FREEWAY', 'ROCKAWAY BEACH BOULEVARD']|
EAST  192 STREET,|['VALENTINE AVENUE', 'EAST KINGSBRIDGE ROAD']|
73 AVENUE,|['164 STREET', '162 STREET']|
PILGRIM AVENUE,|['BUHRE AVENUE', 'ST THERESA AVENUE']|
PINTO STREET,|['MCLAUGHLIN AVENUE', 'COMO AVENUE']|
HOMECREST COURT,|['DEAD END', 'CONEY ISLAND AVENUE']|
ELMWOOD AVENUE,|['OCEAN PARKWAY', 'EAST    3 STREET']|
SUNFIELD AVENUE,|['BERRY AVENUE WEST', 'CHERYL AVENUE']|
20 LANE,|['21 DRIVE', '20 AVENUE']|
HEWITT PLACE,|['LONGWOOD AVENUE', 'WESTCHESTER AVENUE']|
86 CRESCENT,|['86 AVENUE', '162 STREET']|
OLD AMBOY ROAD,|['BEACH ROAD', 'ROBINSON AVENUE']|
MONTAUK COURT,|['CONEY ISLAND AVENUE', 'EAST    7 STREET']|
OSBORNE PLACE,|['WEST  180 STREET', 'WEST BURNSIDE AVENUE']|
CHRISTOPHER STREET,|['MERSEREAU AVENUE', 'GRANDVIEW AVENUE']|
EAST   96 STREET,|['MADISON AVENUE', 'PARK AVENUE']|
SPRAYVIEW AVENUE,|['BEACH   35 STREET', 'BEACH   36 STREET']|
CROTON LOOP,|['PENNSYLVANIA AVENUE', 'PENNSYLVANIA AVENUE']|
ELLIS AVENUE,|['CASTLE HILL AVENUE', 'OLMSTEAD AVENUE']|
AVENUE B,|['EAST   10 STREET', 'EAST   14 STREET']|
AVENUE C,|['FDR DRIVE              *W RD', 'FDR DRIVE              *E RD']|
AVENUE A,|['EAST   11 STREET', 'EAST   10 STREET']|
AVENUE F,|['OCEAN PARKWAY', 'EAST    5 STREET']|
AVENUE D,|['EAST    9 STREET', 'EAST    8 STREET']|
AVENUE J,|['EAST    9 STREET', 'EAST   10 STREET']|
AVENUE K,|['EAST    7 STREET', 'OCEAN PARKWAY']|
AVENUE H,|['CONEY ISLAND AVENUE', 'EAST   12 STREET']|
AVENUE I,|['EAST    8 STREET', 'EAST    7 STREET']|
AVENUE N,|['EAST    9 STREET', 'EAST   10 STREET']|
AVENUE O,|['EAST    5 STREET', 'OCEAN PARKWAY']|
AVENUE L,|['EAST    8 STREET', 'EAST    9 STREET']|
HOLLYWOOD AVENUE,|['WEST DRIVE', 'SHORE ROAD']|
AVENUE R,|['EAST   27 STREET', 'EAST   26 STREET']|
AVENUE S,|['WEST    3 STREET', 'WEST    4 STREET']|
DWIGHT PLACE,|['AMPERE AVENUE', 'MIDDLETOWN ROAD']|
AVENUE V,|['EAST   29 STREET', 'NOSTRAND AVENUE']|
AVENUE W,|['WEST   13 STREET', 'WEST   12 STREET']|
AVENUE T,|['STILLWELL AVENUE', 'WEST   13 STREET']|
AVENUE U,|['WEST   12 STREET', 'WEST   11 STREET']|
AVENUE Z,|['BELT PARKWAY', 'CROPSEY AVENUE']|
AVENUE X,|['STILLWELL AVENUE', 'WEST    8 STREET']|
AVENUE Y,|['WEST   16 STREET', 'BAY   50 STREET']|
BLONDELL AVENUE,|['EASTCHESTER ROAD', 'POPLAR STREET']|
EAST   47 STREET,|['1 AVENUE', '2 AVENUE']|
MEADOW STREET,|['BOGART STREET', 'MORGAN AVENUE']|
109 STREET,|['JAMAICA AVENUE', 'ATLANTIC AVENUE']|
79 STREET,|['19 ROAD', '19 AVENUE']|
AUDLEY STREET,|['NO NAME STREET', 'GRENFELL STREET']|
3 AVENUE            *E RDWY,|['54 STREET', '53 STREET']|
WEST   12 STREET,|['SEVENTH AVENUE', 'AVENUE OF THE AMERICAS']|
HOUSTON STREET,|['VEDDER AVENUE', 'WILLOWBROOK ROAD']|
DEEPDALE AVENUE,|['MARATHON PARKWAY', '248 STREET']|
JARRETT PLACE,|['POPLAR STREET', 'EASTCHESTER ROAD']|
CROSS ISLAND PARKWAY   *S S/R,|['149 STREET', '15 AVENUE']|
HAMPDEN PLACE,|['WEST FORDHAM ROAD', 'DEAD END']|
FREDERICK DOUGLAS BOULEVARD,|['WEST  122 STREET', 'ST NICHOLAS AVENUE']|
WINGHAM STREET,|['MARYLAND AVENUE', 'ST JOHNS AVENUE']|
BRIDGETOWN STREET,|['BANGOR STREET', 'FURNESS PLACE']|
148 AVENUE,|['259 STREET', 'FRANCIS LEWIS BOULEVARD']|
HASSOCK STREET,|['REDFERN AVENUE', 'BEACH CHANNEL DRIVE']|
ABINGDON SQUARE,|['BLEECKER STREET', 'WEST   12 STREET']|
BEACH    9 STREET,|['DINSMORE AVENUE', 'CORNAGA AVENUE']|
CORPRL KENNEDY STREET,|['28 AVENUE', '27 AVENUE']|
AVENUE W               *N RDWY,|['BATCHELDER STREET', 'NOSTRAND AVENUE']|
NOEL ROAD,|['WALTON ROAD', 'CHURCH ROAD']|
MYRTLE AVENUE          *S RDWY,|['DUFFIELD STREET', 'GOLD STREET']|
RESERVOIR PLACE,|['EAST GUN HILL ROAD', 'RESERVOIR OVAL EAST']|
NORTH    3 STREET,|['BEDFORD AVENUE', 'METROPOLITAN AVENUE']|
DOTY AVENUE,|['FR CAPODANNO BOULEVARD', 'ROBIN ROAD']|
LINCOLN PLACE,|['TOMPKINS AVENUE', 'GARFIELD AVENUE']|
BRIGHTON    1 WALK,|['BRIGHTON    1 STREET', 'BR BEACH AVENUE']|
BAYSIDE AVENUE,|['MURRAY STREET', 'MURRAY LANE']|
HANK PLACE,|['SEGUINE AVENUE', 'TRENTON COURT']|
SEDGWICK PLACE,|['67 STREET', 'WAKEMAN PLACE']|
HANOVER PLACE,|['LIVINGSTON STREET', 'GROVE PLACE']|
FLATLANDS    8 STREET,|['EAST  108 STREET', 'DEAD END']|
TALBOT PLACE,|['NORWOOD AVENUE', 'DEAD END']|
WEST   60 STREET,|['5 AVENUE', 'GRAND ARMY PLAZA']|
HUDSON PLACE,|['WESTBROOK AVENUE', 'DEAD END']|
CORBIN PLACE,|['OCEANVIEW AVENUE', 'CASS PLACE']|
54 ROAD,|['48 STREET', '46 STREET']|
GRAVETT ROAD,|['149 STREET', 'MAIN STREET']|
BLACKSTONE AVENUE,|['WEST  239 STREET', 'WEST  238 STREET']|
SOUTH    9 STREET,|['ROEBLING STREET', 'HAVEMEYER STREET']|
WHITNEY PLACE,|['MCDONALD AVENUE', 'WEST STREET']|
CLERMONT AVENUE,|['GREENE AVENUE', 'FULTON STREET']|
CANAL AVENUE,|['WEST   36 STREET', 'WEST   37 STREET']|
112 STREET,|['14 ROAD', '15 AVENUE']|
BEACH  122 STREET,|['ROCKAWAY BEACH BOULEVARD', 'NEWPORT AVENUE']|
BEACH  143 STREET,|['NEPONSIT AVENUE', 'ROCKAWAY BEACH BOULEVARD']|
NOSTRAND AVENUE,|['DEAD END', 'SPEEDWELL AVENUE']|
PRALL AVENUE,|['DEADEND', 'HUGUENOT AVENUE']|
FLATBUSH AVENUE        *E SRVC,|['FLATBUSH AVENUE        *S LEG', 'FLATBUSH AVENUE        *N LEG']|
39 ROAD,|['GLENWOOD STREET        *W', 'GLENWOOD STREET        *E']|
BETHUNE STREET,|['WASHINGTON STREET', 'WEST STREET']|
WILEY PLACE,|['PARK STREET', 'TYSENS LANE']|
ANNA COURT,|['WILL PLACE', 'STANLEY AVENUE']|
GRAND CENTRAL PARKWAY,|['PARSONS BOULEVARD', 'MAIN STREET']|
POWELL AVENUE,|['HAVEMEYER AVENUE', 'CASTLE HILL AVENUE']|
CHRYSTIE STREET,|['HESTER STREET', 'CANAL STREET']|
IOWA ROAD,|['BROWVALE LANE', 'LITTLE NECK PARKWAY']|
32 AVENUE,|['61 STREET', '62 STREET']|
COLES STREET,|['HENRY STREET', 'DEAD END']|
THIRD STREET,|['ROSE AVENUE', 'NEW DORP LANE']|
AUSTIN PLACE,|['VICTORY BOULEVARD', 'WARD AVENUE']|
ERDMAN PLACE,|['CUL DE SAC', 'EINSTEIN LOOP SOUTH']|
THE BOULEVARD,|['CLINTON B FISK AVENUE', 'WARDWELL AVENUE']|
116 STREET,|['JAMAICA AVENUE', 'DEAD END']|
221 STREET,|['43 AVENUE', '41 AVENUE']|
WEST   28 STREET,|['TENTH AVENUE', 'NINTH AVENUE']|
ELVIRA AVENUE,|['ANNAPOLIS STREET', 'READS LANE']|
BASSFORD AVENUE,|['EAST  184 STREET', 'EAST  183 STREET']|
SHERWOOD PLACE,|['DEAD END', 'AMBOY ROAD']|
MINFORD PLACE,|['EAST  173 STREET', 'EAST  172 STREET']|
EAST  220 STREET,|['WHITE PLAINS ROAD', 'CARPENTER AVENUE']|
HARDY PLACE,|['MARGARET STREET', 'BALTIMORE STREET']|
153 COURT,|['146 AVENUE', 'DEAD END']|
MASON AVENUE,|['SEAVIEW AVENUE', 'LIBERTY AVENUE']|
77 PLACE,|['CALDWELL AVENUE', 'ELIOT AVENUE']|
BEACH STREET,|['VAN DUZER STREET', 'JACKSON STREET']|
70 ROAD,|['153 STREET', '150 STREET']|
VETERANS ROAD,|['SHARROTTS ROAD', 'WOODROW ROAD']|
LINCOLN CENTER PLAZA,|['WEST   65 STREET', 'WEST   62 STREET']|
TURF ROAD,|['NOME AVENUE', 'DEAD END']|
BAY PARKWAY            *W RDWAY,|['SHORE PARKWAY', 'DEAD END']|
57 PLACE,|['57 ROAD', 'MASPETH AVENUE']|
WEST  180 STREET,|['AUDUBON AVENUE', 'AMSTERDAM AVENUE']|
COLERIDGE STREET,|['SHORE BOULEVARD', 'HAMPTON AVENUE']|
GATES PLACE,|['WEST GUNHILL ROAD', 'WEST MOSHOLU PARKWAY NORTH']|
WEST  239 STREET,|['INDEPENDENCE AVENUE', 'BLACKSTONE AVENUE']|
EAST  133 STREET,|['CYPRESS AVENUE', 'WILLOW AVENUE']|
CEDAR LANE,|['EAST  151 STREET', 'DEAD END']|
LANGSTON AVENUE,|['73 AVENUE', 'DEAD END']|
CHELSEA ROAD,|['SOUTH AVENUE', 'GULF AVENUE']|
ST MARKS AVENUE        *S RDWY,|['KINGSTON AVENUE', 'DEAD END']|
EAST  135 STREET       *N RDWY,|['LINCOLN AVENUE', 'THIRD AVENUE']|
EAST  203 STREET,|['DEAD END', 'WEBSTER AVENUE']|
WALTERS AVENUE,|['ALBERT STREET', 'LITTLE CLOVE ROAD']|
91 ROAD,|['184 STREET', '183 STREET']|
MADERA STREET,|['AMBOY ROAD', 'WATERBURY AVENUE']|
SAINT NICHOLAS TERRACE,|['WEST  130 STREET', 'WEST  135 STREET']|
140 STREET,|['DEAD END', '68 DRIVE']|
RIVERSIDE DRIVE        *E S/R,|['WEST  163 STREET', 'WEST  165 STREET']|
MADOC AVENUE,|['OPAL COURT', 'POST COURT']|
CHEVES AVENUE,|['WATCHOGUE ROAD', 'MARBLE STREET']|
FALMOUTH STREET,|['SHORE BOULEVARD', 'HAMPTON AVENUE']|
DUFFIELD STREET,|['MYRTLE AVENUE', 'METROTECH']|
KINGS HIGHWAY          *E SR,|['FOSTER AVENUE', 'WHITTY LANE']|
LINDEN PLACE,|['31 ROAD', '32 AVENUE']|
LOUIS NINE BOULEVARD,|['SOUTHERN BOULEVARD', 'JENNINGS STREET']|
THROGS NECK EXPRESSWAY,|['LONGSTREET AVENUE', 'BLAIR AVENUE']|
DEVOE STREET,|['MORGAN AVENUE', 'CATHERINE STREET']|
FISKE AVENUE,|['LEONARD AVENUE', 'BOULEVARD']|
B   47 STREET,|['BEACH CHANNEL DRIVE', 'NORTON AVENUE']|
MECHANICS ALLEY,|['HENRY STREET', 'MADISON STREET']|
RIVER STREET,|['GRAND STREET', 'NORTH    1 STREET']|
VAN DYKE STREET,|['RICHARDS STREET', 'VAN BRUNT STREET']|
FOUNTAIN AVENUE        *W RDWY,|['VANDALIA AVENUE', 'SEAVIEW AVENUE']|
DUANE STREET           *S LEG,|['STAPLE STREET', 'HUDSON STREET']|
HEMPSTEAD AVENUE,|['225 STREET', 'CITY LINE']|
43 ROAD,|['9 STREET', 'VERNON BOULEVARD']|
BEACH CHANNEL DRIVE,|['BEACH   39 STREET', 'BEACH   38 STREET']|
NORTH ST AUSTINS PLACE,|['DAVIS AVENUE', 'ST AUSTINS PLACE']|
ONEIDA AVENUE,|['TIOGA STREET', 'LITTLE CLOVE ROAD']|
BUNNECKE COURT,|['GROVE STREET', 'DEAD END']|
WATERS EDGE DRIVE,|['BELL BOULEVARD', '14 AVENUE']|
STEVENSON PLACE,|['SEDGWICK AVENUE', 'DEAD END']|
71 DRIVE,|['UNION TURNPIKE', 'METROPOLITAN AVENUE']|
BAILEY AVENUE          *MN RDWY,|['BAILEY AVENUE', 'WEST  233 STREET']|
FENTON AVENUE,|['STICKNEY PLACE', 'LACONIA AVENUE']|
PARK DRIVE EAST,|['72 AVENUE', 'JEWEL AVENUE']|
ERICSON PLACE,|['EDWARDS AVENUE', 'EAST TREMONT AVENUE']|
TOTTENVILLE PLACE,|['WARDS POINT AVENUE', 'SATTERLEE STREET']|
CRAVEN STREET,|['RANDALL AVENUE', 'OAK POINT AVENUE']|
NORTHERN BOULEVARD     *PRK AREA,|['MAIN STREET', 'PRINCE STREET']|
GRAND CENTRAL PARKWAY  *S S/R,|['COMMONWEALTH BOULEVARD', 'LITTLE NECK PARKWAY']|
PARKER STREET,|['GLEBE AVENUE', 'ST RAYMOND AVENUE']|
SHARROTTS ROAD,|['MURIEL STREET', 'ARTHUR KILL ROAD']|
STERLING STREET,|['ROGERS AVENUE', 'NOSTRAND AVENUE']|
ASTER COURT,|['BIJOU AVENUE', 'ALLEN AVENUE']|
ST LUKES AVENUE,|['ARTHUR KILL ROAD', 'HERVEY STREET']|
BEARD STREET,|['VAN BRUNT STREET', 'CONOVER STREET']|
BATTERY AVENUE,|['FORT HILL PLACE', 'DEAD END']|
MALBA DRIVE,|['DEAD END', 'PARSONS BOULEVARD']|
WATTS STREET,|['WEST STREET', 'WASHINGTON STREET']|
BLAKE COURT,|['EAST   11 STREET', 'EAST   12 STREET']|
ASTORIA BLVD NORTH,|['38 STREET', '24 AVENUE']|
85 AVENUE,|['159 STREET', 'PARSONS BOULEVARD']|
LUDLAM PLACE,|['SULLIVAN PLACE', 'MONTGOMERY STREET']|
BEACH    6 STREET,|['JARVIS COURT', 'MEEHAN AVENUE']|
COMMONWEALTH BOULEVARD,|['80 ROAD', 'UNION TURNPIKE']|
EAST   18 STREET,|['BROADWAY', 'PARK AVENUE']|
WASHINGTON AVENUE      *E S/R,|['WASHINGTON AVENUE', 'ATLANTIC AVENUE']|
HARLEM RIVER DRIVEWAY,|['HARLEM RIVER DRIVE', 'FREDERICK DOUGLAS BOULEVARD']|
202 STREET,|['53 AVENUE', '56 AVENUE']|
BATTERY PLACE          *N RDWY,|['GREENWICH STREET', 'WESTERN UNION INTL PLAZA']|
61 STREET            *E RDWY,|['LAUREL HILL BOULEVARD', 'QUEENS BOULEVARD']|
QUINCY AVENUE,|['LIBERTY AVENUE', 'SEAVIEW AVENUE']|
BEACH   83 STREET,|['SHORE FRONT PARKWAY', 'ROCKAWAY BEACH BOULEVARD']|
BUSHWICK PLACE,|['JOHNSON AVENUE', 'MONTROSE AVENUE']|
ADRIAN AVENUE,|['TERRACE VIEW AVENUE', 'TERRACE VIEW AVENUE']|
MC GUINNESS BOULEVARD  *E RDWAY,|['EAGLE STREET', 'CLAY STREET']|
WEST  153 STREET,|['FRED DOUGLASS BOULEVARD', 'BRADHURST AVENUE']|
PARK AVENUE,|['VREELAND STREET', 'BENNETT STREET']|
DARK STREET,|['DYRE AVENUE', 'ROMBOUTS AVENUE']|
LACOMBE AVENUE,|['THIERIOT AVENUE', 'LELAND AVENUE']|
VERANDAH PLACE,|['CLINTON STREET', 'HENRY STREET']|
OLGA PLACE,|['POUCH TERRACE', 'HYLAN BOULEVARD']|
WEST  157 STREET,|['EDWARD M MORGAN PLACE', 'RIVERSIDE DRIVE']|
DESMOND COURT,|['EAST   12 STREET', 'HOMECREST AVENUE']|
81 STREET,|['SUTTER AVENUE', '133 AVENUE']|
WEST  158 STREET,|['ST NICHOLAS AVENUE', 'EDGECOMBE AVENUE']|
SACKMAN STREET,|['BELMONT AVENUE', 'SUTTER AVENUE']|
WEST   38 STREET,|['ELEVENTH AVENUE', 'TENTH AVENUE']|
EAST   20 STREET,|['FIRST AVENUE', 'AVENUE C']|
YOUNG STREET,|['TARGEE STREET', 'VAN DUZER STREET']|
DOUGLASS STREET,|['3 AVENUE', '4 AVENUE']|
RADNOR ROAD,|['188 STREET', '193 STREET']|
SHORE PARKWAY          *N SR,|['SHORE PARKWAY', 'CROSS BAY BOULEVARD']|
EAST    2 STREET,|['AVENUE B', 'AVENUE A']|
DOBBS PLACE,|['NORTHERN BOULEVARD', 'CATTARAUGUS STREET']|
FAIR STREET,|['PRINCE STREET', 'FLEET PLACE']|
SHEEPSHEAD FOOT BRIDGE,|['EMMONS AVENUE', 'SHORE BOULEVARD']|
BQE                    *W S/R,|['46 STREET', '47 STREET']|
111 ROAD,|['194 STREET', 'FARMERS BOULEVARD']|
2 STREET,|['26 AVENUE', '27 AVENUE']|
FLORENCE PLACE,|['ELIZABETH PLACE', 'SEGUINE AVENUE']|
PEARL STREET,|['CALVIN PLACE', 'DEAD END']|
BEACH  128 STREET,|['ROCKAWAY BEACH BOULEVARD', 'NEWPORT AVENUE']|
BELMONT STREET,|['WEBSTER AVENUE', 'ANTHONY AVENUE']|
DE KRUIF PLACE,|['CUL DE SAC', 'DREISER LOOP']|
FRANK COURT,|['LOIS AVENUE', 'BARTLETT PLACE']|
CHESBROUGH AVENUE,|['WILLIAMBRIDGE ROAD', 'BLONDELL AVENUE']|
METROPOLITAN OVAL      *N,|['UNIONPORT ROAD         *E LEG', 'UNIONPORT ROAD         *W LEG']|
ORLOFF AVENUE,|['FT INDEPENDENCE STREET', 'CANNON PLACE']|
LAWTON STREET,|['BROADWAY', 'BUSHWICK AVENUE']|
LAMONT COURT,|['LEFFERTS AVENUE', 'EMPIRE BOULEVARD']|
TERRACE VIEW AVENUE,|['TEUNISSEN PLACE', 'WEST  225 STREET']|
FEATHERBED LANE        *W LEG,|['FEATHERBED LANE', 'MACOMBS ROAD']|
BEDELL AVENUE,|['HYLAN BOULEVARD', 'LULU COURT']|
